file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Sahith\Desktop\java\1\heritrix3-master\engine\src\main\java\org\archive\crawler\frontier\precedence\PrecedenceLoader.java,org.archive.crawler.frontier.precedence.PrecedenceLoader,class,8,9,1,8,9,1,0,24,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,61,2,1,3,0,0,15,8,17,5,15,3,0,0,0,102,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer555Repository.java,example.repo.Customer555Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer29Repository.java,example.repo.Customer29Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\commands\StreamBinaryCommands.java,redis.clients.jedis.commands.StreamBinaryCommands,interface,9,11,2,9,29,1,0,1,406,0.0,0.0,0.0,29,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1058Service.java,example.service.Customer1058Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\main\java\org\archive\modules\deciderules\PredicatedDecideRule.java,org.archive.modules.deciderules.PredicatedDecideRule,class,4,26,22,4,8,2,20,5,15,1.0,0.0,0.0,6,0,4,0,2,0,7,1,0,0,1,1,0,1,0,0,1,0,0,24,4,0,0,0,0,2,1,1,0,1,1,0,0,0,34,1025,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer32Service.java,example.service.Customer32Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1834Repository.java,example.repo.Customer1834Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\testlib\src\main\java\com\diffplug\spotless\ReflectionUtil.java,com.diffplug.spotless.ReflectionUtil,class,1,2,1,1,5,1,0,17,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,22,0,2,0,0,0,6,0,2,3,2,2,0,0,0,31,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\graph\entities\Edge.java,redis.clients.jedis.graph.entities.Edge,class,2,5,3,2,16,2,0,9,7,0.54545456,0.43636364,0.6545454,11,0,11,0,0,0,11,0,0,0,3,0,0,3,0,0,0,0,2,49,9,0,3,0,1,6,0,5,0,5,1,0,0,0,59,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\collections\CollectionSizeCondition.java,com.codeborne.selenide.collections.CollectionSizeCondition,class,11,18,7,11,5,2,6,3,8,0.6,0.1,0.1,5,0,3,0,1,1,5,1,0,0,2,0,0,1,1,0,2,0,0,20,2,0,0,0,0,0,2,4,0,4,0,0,0,0,24,1024,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\conditions\InnerText.java,com.codeborne.selenide.conditions.InnerText,class,7,8,1,7,2,4,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\test\java\com\google\gson\JsonPrimitiveTest.java,com.google.gson.JsonPrimitiveTest,class,3,3,0,3,33,1,0,29,325,0.0,0.0,0.0,26,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,15,222,0,0,0,7,0,44,38,45,0,36,1,0,0,0,80,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\shrinker-test\src\main\java\com\example\GenericClasses.java,com.example.GenericClasses$DummyClass$Adapter,innerclass,4,4,0,4,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,15,8,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\util\JsonObjectMapperTestUtil.java,redis.clients.jedis.util.JsonObjectMapperTestUtil$1InstantAdapter,innerclass,6,6,0,6,3,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,15,3,0,0,0,0,0,0,4,0,4,1,0,0,0,26,16,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1470Service.java,example.service.Customer1470Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer38Repository.java,example.repo.Customer38Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer312Repository.java,example.repo.Customer312Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer76Service.java,example.service.Customer76Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\util\SslUtils.java,com.google.api.client.util.SslUtils$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\util\SslUtils.java,com.google.api.client.util.SslUtils$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\params\LPosParams.java,redis.clients.jedis.params.LPosParams,class,3,13,10,3,6,1,0,1,2,0.5,0.33333334,0.5,4,1,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,23,3,0,2,0,0,0,0,2,0,2,1,0,0,0,15,1,0
C:\Users\Sahith\Desktop\java\1\slf4j-master\slf4j-api\src\main\java\org\slf4j\helpers\Reporter.java,org.slf4j.helpers.Reporter$TargetChoice,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
C:\Users\Sahith\Desktop\java\1\spotless-main\lib\src\main\java\com\diffplug\spotless\ThrowingEx.java,com.diffplug.spotless.ThrowingEx$BiFunction,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer546Repository.java,example.repo.Customer546Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer303Service.java,example.service.Customer303Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\resps\CommandDocument.java,redis.clients.jedis.resps.CommandDocument,class,3,7,4,3,10,1,0,14,0,0.7272728,0.52380955,1.0,7,0,7,0,0,0,7,0,0,0,11,6,1,10,0,0,11,0,3,72,5,0,1,0,0,7,3,20,2,16,1,1,0,4,42,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer605Service.java,example.service.Customer605Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\commands\FunctionPipelineCommands.java,redis.clients.jedis.commands.FunctionPipelineCommands,interface,6,7,1,6,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer519Repository.java,example.repo.Customer519Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\http\AbstractHttpContent.java,com.google.api.client.http.AbstractHttpContent,class,4,13,9,4,16,1,7,6,15,0.65,0.33333334,0.33333334,10,1,6,0,4,0,10,0,2,0,2,0,0,2,0,0,0,0,2,41,9,0,5,0,0,0,3,4,0,2,1,0,0,0,105,1025,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\test\java\com\google\api\client\http\ByteArrayContentTest.java,com.google.api.client.http.ByteArrayContentTest,class,7,8,1,7,5,2,0,13,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,2,38,0,0,0,3,0,16,12,2,3,2,1,0,0,0,28,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\test\java\integration\RefreshTest.java,integration.RefreshTest,class,3,3,0,3,2,3,0,8,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,16,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\collections\ContainExactTextsCaseSensitive.java,com.codeborne.selenide.collections.ContainExactTextsCaseSensitive,class,13,15,2,13,8,2,0,13,0,0.41666666,1.0,1.0,6,1,5,1,0,0,5,0,0,0,2,1,0,2,0,0,2,0,4,37,3,0,0,0,0,2,0,7,1,9,1,0,0,2,42,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\main\java\com\google\gson\internal\UnsafeAllocator.java,com.google.gson.internal.UnsafeAllocator,class,4,9,5,4,7,1,0,11,3,0.6666667,NaN,NaN,3,2,1,2,0,0,1,1,0,0,1,1,1,0,0,0,1,0,3,63,4,0,1,3,0,7,0,10,1,10,1,4,0,0,76,1025,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer649Service.java,example.service.Customer649Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1014Service.java,example.service.Customer1014Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1329Repository.java,example.repo.Customer1329Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer396Service.java,example.service.Customer396Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1772Service.java,example.service.Customer1772Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\example\src\main\java\example\springdata\jpa\compositions\FlushOnSaveRepository.java,example.springdata.jpa.compositions.FlushOnSaveRepository,interface,1,4,3,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\util\BackOffUtils.java,com.google.api.client.util.BackOffUtils,class,3,6,3,3,3,1,0,2,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,0,0,1,0,1,1,0,0,0,47,17,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\CheckResult.java,com.codeborne.selenide.Verdict,enum,5,5,0,5,8,1,0,6,10,0.0,0.0,0.0,5,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,18,5,0,2,0,0,4,0,0,0,0,0,0,0,0,23,27,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\test\java\org\archive\modules\forms\FormLoginProcessorTest.java,org.archive.modules.forms.FormLoginProcessorTest,class,15,15,0,15,5,5,0,42,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,125,0,0,0,0,0,100,30,20,0,20,0,0,1,0,73,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\cassandra\example\src\main\java\example\springdata\cassandra\basic\User.java,example.springdata.cassandra.basic.User,class,5,9,4,5,2,1,0,1,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,14,0,0,0,0,0,5,0,3,0,4,0,0,0,0,15,1,0
C:\Users\Sahith\Desktop\java\1\jsonschema2pojo-master\jsonschema2pojo-integration-tests\src\test\java\org\jsonschema2pojo\integration\config\SourceSortOrderIT.java,org.jsonschema2pojo.integration.config.SourceSortOrderIT,class,5,6,1,5,3,1,0,10,1,0.33333334,1.0,1.0,3,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,32,0,0,0,0,0,27,0,15,0,15,0,0,0,0,33,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1902Service.java,example.service.Customer1902Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1995Service.java,example.service.Customer1995Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\lib\src\testCompatKtLint0Dot49Dot0\java\com\diffplug\spotless\glue\ktlint\compat\KtLintCompat0Dot49Dot0AdapterTest.java,com.diffplug.spotless.glue.ktlint.compat.KtLintCompat0Dot49Dot0AdapterTest,class,4,5,1,4,3,1,0,10,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,26,1,0,0,1,0,11,0,9,1,9,1,0,0,0,38,1,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\main\java\org\archive\modules\seeds\SeedListener.java,org.archive.modules.seeds.SeedListener,interface,1,3,2,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\cassandra\example\src\main\java\example\springdata\cassandra\streamoptional\OrderRepository.java,example.springdata.cassandra.streamoptional.OrderRepository,interface,3,4,1,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\testlib\src\test\java\com\diffplug\spotless\java\RemoveUnusedImportsStep_withCleanthatJavaparserTest.java,com.diffplug.spotless.java.RemoveUnusedImportsStep_withCleanthatJavaparserTest$Anonymous1,anonymous,3,3,0,3,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer575Service.java,example.service.Customer575Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\plugin-gradle\src\main\java\com\diffplug\gradle\spotless\JvmLang.java,com.diffplug.gradle.spotless.JvmLang,interface,9,13,4,9,5,1,0,12,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,2,0,0,0,1,6,0,4,2,0,0,0,24,0,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\engine\src\main\java\org\archive\crawler\datamodel\UriUniqFilter.java,org.archive.crawler.datamodel.UriUniqFilter,interface,2,3,1,2,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer352Service.java,example.service.Customer352Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\appium\src\main\java\com\codeborne\selenide\appium\AppiumClickOptions.java,com.codeborne.selenide.appium.AppiumClickOptions,class,3,11,8,3,8,2,0,1,20,0.75,0.04761905,0.04761905,8,5,7,1,0,0,7,0,0,0,3,1,0,3,0,0,3,0,1,31,7,0,0,0,0,0,9,3,0,3,0,0,0,0,33,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\lib\src\main\java\com\diffplug\spotless\ThrowingEx.java,com.diffplug.spotless.ThrowingEx$WrappedAsRuntimeException,innerclass,0,0,0,0,1,4,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,23,9,0
C:\Users\Sahith\Desktop\java\1\slf4j-master\slf4j-api\src\test\java\org\slf4j\helpers\SubstituteLoggerFactoryTest.java,org.slf4j.helpers.SubstituteLoggerFactoryTest,class,4,4,0,4,5,1,0,9,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,26,0,1,1,0,0,11,0,7,0,7,1,0,0,0,25,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer892.java,example.model.Customer892,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer893.java,example.model.Customer893,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer890.java,example.model.Customer890,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer891.java,example.model.Customer891,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer896.java,example.model.Customer896,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer897.java,example.model.Customer897,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer894.java,example.model.Customer894,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client-xml\src\test\java\com\google\api\client\xml\GenericXmlTest.java,com.google.api.client.xml.GenericXmlTest$AnyTypePrimitiveIntGeneric,innerclass,3,3,0,3,0,4,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,10,10,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer895.java,example.model.Customer895,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\main\java\org\archive\modules\extractor\HTMLLinkContext.java,org.archive.modules.extractor.HTMLLinkContext,class,2,7,5,2,53,2,0,2,0,0.62857145,0.7,1.0,5,2,3,0,2,0,5,0,0,0,14,13,12,2,0,0,14,0,0,72,25,0,1,0,0,72,1,16,1,14,2,0,0,0,70,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer321Repository.java,example.repo.Customer321Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1852Repository.java,example.repo.Customer1852Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1600Service.java,example.service.Customer1600Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\model\Customer898.java,example.model.Customer898,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0
